"answer_id","survey_id","complement","option_id","geometry_id","geom","answer_id-2","tags","option_id-2","question_id","text","type","order","complement-2","text_pt","st_astext"
"cf5c17ef-1c2d-4be8-91f7-feae87cfb649","99ee4b04-564e-43e0-8408-13e4bacbd5a0",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","8e430fad-4e3e-411d-bf93-0d5b804d93bc","0103000020E6100000010000000500000094DE37BEF65422C08C4AEA04345F43409161156F645622C00F48C2BE9D5E4340B76114048F4F22C01E17D522A25E4340E3C281902C5022C062484E266E5F434094DE37BEF65422C08C4AEA04345F4340","cf5c17ef-1c2d-4be8-91f7-feae87cfb649",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","c6c0ce09-5390-49af-9801-76f863957222","geometries","geometries",1,False,"geometrias","POLYGON((-9.165945 38.743775,-9.168735 38.739189,-9.155388 38.739323,-9.15659 38.745549,-9.165945 38.743775))"
"1002cb48-2974-4a01-b625-6236b3ab7b95","99ee4b04-564e-43e0-8408-13e4bacbd5a0",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","3dd7e848-80d4-4fa4-87a2-093da9276d65","0103000020E61000000100000005000000A2410A9E425622C033E02C25CB5D43404A253CA1D75722C04D2CF015DD5C4340FA7ABE66B94C22C0145B41D3125D43401D8EAED2DD4D22C0BBD23252EF5D4340A2410A9E425622C033E02C25CB5D4340","1002cb48-2974-4a01-b625-6236b3ab7b95",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","d6247611-7e88-4a37-af6e-c356bde0554e","geometries","geometries",1,False,"geometrias","POLYGON((-9.168477 38.732762,-9.171567 38.725497,-9.149852 38.727137,-9.152083 38.733866,-9.168477 38.732762))"
"57b62de2-bd0e-4833-8978-80b3cbd54e86","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"3128e023-9379-4084-abb8-d3c70954048c","fa7dc5f4-08b0-4d6f-9d26-c75326590b1e","0103000020E6100000010000000500000044FCC3961E4522C0E621533E045B434044FCC3961E4522C040DF162CD55B43405DDF8783844022C040DF162CD55B43405DDF8783844022C0E621533E045B434044FCC3961E4522C0E621533E045B4340","57b62de2-bd0e-4833-8978-80b3cbd54e86",NULL,"3128e023-9379-4084-abb8-d3c70954048c","37537e85-47c5-485c-a3db-9597541c59f4","geometries","geometries",1,False,"geometrias","POLYGON((-9.134999 38.711067,-9.134999 38.717443,-9.126011 38.717443,-9.126011 38.711067,-9.134999 38.711067))"
"b9b5d240-8f47-4642-97a0-7a78552efb52","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","f1050eb1-d225-43f2-baec-3781332d3b33","0103000020E6100000010000000600000078F2E9B12D4322C06118B0E42A5C4340BB46CB811E4222C0B2463D44A35B4340855B3E92923E22C0D369DD06B55B43402B86AB03203E22C0B6F7A92A345C434094A12AA6D23F22C0B9E34D7E8B5C434078F2E9B12D4322C06118B0E42A5C4340","b9b5d240-8f47-4642-97a0-7a78552efb52",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","5ffab38c-e169-45ae-963b-835e921de8ac","geometries","geometries",1,False,"geometrias","POLYGON((-9.131208 38.720059,-9.129139 38.71592,-9.122212 38.716462,-9.121338 38.720342,-9.124654 38.723007,-9.131208 38.720059))"
"0379fed8-c3e6-433d-8c27-a49d27405b53","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"b67af516-b322-419f-b4dd-9330d0f1a49d","733c8edd-dc5a-40a1-a577-990d92ae19e5","0103000020E6100000010000000600000022C32ADEC84422C054724EECA15B4340EAE8B81AD94522C0F1660DDE575B43405725917D904522C06BB933130C5B4340FEB968C8784422C0452A8C2D045B43404243FF04174322C0BCB1A030285B434022C32ADEC84422C054724EECA15B4340","0379fed8-c3e6-433d-8c27-a49d27405b53",NULL,"b67af516-b322-419f-b4dd-9330d0f1a49d","5803c1a4-b4a3-49e1-9e9e-6931dcdc495c","geometries","geometries",1,False,"geometrias","POLYGON((-9.134345 38.715879,-9.136422 38.713619,-9.135868 38.711306,-9.133734 38.711065,-9.131035 38.712164,-9.134345 38.715879))"
"9fd886cf-7205-4dbf-bbc2-b886a10fa5da","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"e2b822df-e505-444d-bd77-398b677f3207","82957b34-0b10-43e2-8c6c-1b2b28033122","0103000020E610000001000000080000002387889B535122C04260E5D022634340B5F97FD5915322C02DB308C55662434045132862115322C08C15359886614340F58590F3FE4F22C02E3BC43F6C6143401021AE9CBD4B22C0C64D0D349F6143406D6FB724074C22C088F71C588E62434086FF7403054E22C02BF702B3426343402387889B535122C04260E5D022634340","9fd886cf-7205-4dbf-bbc2-b886a10fa5da",NULL,"e2b822df-e505-444d-bd77-398b677f3207","bc49a20e-d931-4b77-8536-85ca8b90ee73","geometries","geometries",1,False,"geometrias","POLYGON((-9.158841 38.7745,-9.163222 38.768273,-9.162242 38.76192,-9.156242 38.761116,-9.147931 38.762671,-9.148492 38.769969,-9.152382 38.775473,-9.158841 38.7745))"
"d478da23-8f2f-415f-8388-98eb52bcb5b3","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"1fdfa8df-5cd4-42ae-85e2-037dcd30bea1","4841723b-844c-4941-a218-7f53feb12205","0103000020E61000000100000006000000882AFC19DE4C22C0E0BBCD1B27654340F2CEA10C555122C0919BE1067C644340552FBFD3644E22C0BD1DE1B4E0634340EC4B361E6C4922C05FCE6C57E863434031ED9BFBAB4722C0B3EBDE8AC4644340882AFC19DE4C22C0E0BBCD1B27654340","d478da23-8f2f-415f-8388-98eb52bcb5b3",NULL,"1fdfa8df-5cd4-42ae-85e2-037dcd30bea1","7c3d4f2c-96a9-4533-8198-6c9e64698361","geometries","geometries",1,False,"geometrias","POLYGON((-9.150132 38.790256,-9.158852 38.785035,-9.153113 38.780295,-9.143403 38.780528,-9.139984 38.787248,-9.150132 38.790256))"
"00def3ff-32c1-478c-a8c9-0e29522da1d9","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"82899aa7-1861-4094-bbe7-2fee79271e4c","d04fee53-1ea3-44b3-917b-4e02bc7112fa","0103000020E6100000010000000700000008E92972886022C0D447E00F3F6343404C1938A0A56322C036CB65A373624340A051BAF42F6122C0AF42CA4FAA61434000378B170B5B22C00B98C0ADBB61434000529B38B95722C060066344A2624340E9465854C45922C024EF1CCA5063434008E92972886022C0D447E00F3F634340","00def3ff-32c1-478c-a8c9-0e29522da1d9",NULL,"82899aa7-1861-4094-bbe7-2fee79271e4c","e7a243aa-946c-4422-99c3-fbd3c6f8cd13","geometries","geometries",1,False,"geometrias","POLYGON((-9.188541 38.775362,-9.194623 38.769154,-9.189819 38.76301,-9.177819 38.76354,-9.171335 38.770577,-9.175326 38.775903,-9.188541 38.775362))"
"b44b0d5e-1826-4ce6-a7e9-7a1620ed9ffa","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"175c4c22-755b-46b3-b489-b8a1eab9f58b","7714bfa6-a317-477e-ad77-792286d18f5d","0103000020E6100000010000000500000065E3C116BB3D22C04C8DD0CFD45B43407847C66AF33F22C0048F6FEF1A5C43401DE8A1B60D4322C093A8177C9A5B4340A94E07B29E4222C097A8DE1AD85A434065E3C116BB3D22C04C8DD0CFD45B4340","b44b0d5e-1826-4ce6-a7e9-7a1620ed9ffa",NULL,"175c4c22-755b-46b3-b489-b8a1eab9f58b","0b968ce8-8240-45c8-87f3-23434e4e2085","geometries","geometries",1,False,"geometrias","POLYGON((-9.120568 38.717432,-9.124904 38.719572,-9.130964 38.715652,-9.130117 38.70972,-9.120568 38.717432))"
"896c25b9-03d0-42fa-b6ca-49850ebe270c","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","3ed55a1b-8bd5-4656-9f9c-e793dcf27364","0103000020E61000000100000005000000944C4EED0C4B22C065FF3C0D185E43404777103B534822C056647440125E4340969350FA424822C0DD41EC4CA15D434092CEC0C8CB4A22C09AEAC9FCA35D4340944C4EED0C4B22C065FF3C0D185E4340","896c25b9-03d0-42fa-b6ca-49850ebe270c",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","d89ca2b2-a322-403a-9c9f-7c2e814892d8","geometries","geometries",1,False,"geometrias","POLYGON((-9.146583 38.735109,-9.14126 38.734932,-9.141136 38.731485,-9.146086 38.731567,-9.146583 38.735109))"
"e7f33cef-582f-400a-81d1-9cd149d69d18","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","4f6da1fc-8b6c-4c24-89cd-64234f977eaa","0103000020E610000001000000070000008658FD11864922C00ABE69FAEC5A434060B01BB62D4222C05ABBED42735B43406B80D250A34022C02BDB87BCE55A434009A69A594B4922C0C2137AFD495A434059DB148F8B5222C02882380F275A4340EA77616BB65222C0F4893C49BA5A43408658FD11864922C00ABE69FAEC5A4340","e7f33cef-582f-400a-81d1-9cd149d69d18",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","c6c0ce09-5390-49af-9801-76f863957222","geometries","geometries",1,False,"geometrias","POLYGON((-9.143601 38.710357,-9.129255 38.714455,-9.126246 38.710136,-9.143153 38.705383,-9.161221 38.704317,-9.161548 38.70881,-9.143601 38.710357))"
"e7222bd6-9f1a-4952-a58c-c30b95523bc6","5dd1572c-2c70-422e-a550-68dff4e80d2d",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","b75c2cef-628a-4c3a-80c5-cfadbf15a959","0103000020E610000001000000050000006EC493DDCC4022C05F251FBB0B5C4340B8CB7EDDE94622C0CD21A985925B434022718FA50F4522C096AFCBF09F5A43404089CF9D603F22C07E1D3867445B43406EC493DDCC4022C05F251FBB0B5C4340","e7222bd6-9f1a-4952-a58c-c30b95523bc6",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","d6247611-7e88-4a37-af6e-c356bde0554e","geometries","geometries",1,False,"geometrias","POLYGON((-9.126563 38.719108,-9.138503 38.715409,-9.134885 38.708006,-9.123784 38.713025,-9.126563 38.719108))"
"fd42bd46-aa37-4dfa-b2e4-422868d9e6e4","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"3128e023-9379-4084-abb8-d3c70954048c","accf4c4d-a02c-4fa2-9c49-76635e05923a","0103000020E6100000010000000B000000D3838252B44222C0C85F5AD4275B434070438CD7BC4222C099A0866F615B43402F3201BF464222C0444C89247A5B4340D7DEA7AAD04022C03A234A7B835B43406F0C01C0B13F22C06E13EE95795B4340D95BCAF9623F22C0647616BD535B43405EBD8A8C0E4022C04A0A2C80295B43405801BEDBBC4122C0CD91955F065B43407FC2D9AD654222C04B5CC7B8E25A43401AA4E029E44222C0E789E76C015B4340D3838252B44222C0C85F5AD4275B4340","fd42bd46-aa37-4dfa-b2e4-422868d9e6e4",NULL,"3128e023-9379-4084-abb8-d3c70954048c","37537e85-47c5-485c-a3db-9597541c59f4","geometries","geometries",1,False,"geometrias","POLYGON((-9.130282 38.712153,-9.130347 38.713911,-9.129446 38.714665,-9.126592 38.71495,-9.124403 38.714648,-9.123802 38.713493,-9.125111 38.712204,-9.128394 38.711132,-9.129682 38.710044,-9.130647 38.710981,-9.130282 38.712153))"
"fb0c97fb-8c80-46aa-8e29-69b4955f332a","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","c62d9498-a89b-4146-a28c-f10a0062fd58","0103000020E6100000010000000C000000075F984C154422C06E8786C5A85B4340B6D8EDB3CA4422C03AE8120EBD5B434030815B77F34422C07DE71725E85B4340DB5031CEDF4422C0D1E97937165C43404BAFCDC64A4422C0D15D1267455C4340E6AC4F39264322C000AE64C7465C4340425BCEA5B84222C0A75CE15D2E5C4340F1811DFF054222C0884A2366F65B43405F7B6649804222C0D6A71C93C55B434042EC4CA1F34222C0253FE257AC5B434066DD3F16A24322C0F148BC3C9D5B4340075F984C154422C06E8786C5A85B4340","fb0c97fb-8c80-46aa-8e29-69b4955f332a",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","5ffab38c-e169-45ae-963b-835e921de8ac","geometries","geometries",1,False,"geometrias","POLYGON((-9.132975 38.716088,-9.134359 38.716707,-9.13467 38.718022,-9.13452 38.719428,-9.133383 38.720868,-9.131151 38.72091,-9.130315 38.720165,-9.128952 38.718457,-9.129885 38.716967,-9.130765 38.716197,-9.132096 38.715736,-9.132975 38.716088))"
"2c614a46-6aae-4b9f-b676-44b74c1d05ad","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"b67af516-b322-419f-b4dd-9330d0f1a49d","78ef01db-6f84-4f1a-b688-4ee5c3a133e0","0103000020E6100000010000000A000000282CF180B24922C0A4FFE55AB45A43403F1BB96E4A4922C040321D3A3D5B43404F745DF8C14922C0739CDB847B5B43407905A227654A22C0FB20CB82895B43406B60AB048B4B22C01AA20A7F865B4340D7F84CF6CF4B22C0FBAC32535A5B434087F9F202EC4B22C07903CC7C075B434038D89B18924B22C0D2C3D0EAE45A4340F0DDE68D934A22C0B3EBDE8AC45A4340282CF180B24922C0A4FFE55AB45A4340","2c614a46-6aae-4b9f-b676-44b74c1d05ad",NULL,"b67af516-b322-419f-b4dd-9330d0f1a49d","5803c1a4-b4a3-49e1-9e9e-6931dcdc495c","geometries","geometries",1,False,"geometrias","POLYGON((-9.14394 38.708629,-9.143146 38.712806,-9.144058 38.714707,-9.145303 38.715134,-9.147545 38.715042,-9.148071 38.713694,-9.148285 38.711166,-9.147599 38.710111,-9.145657 38.709123,-9.14394 38.708629))"
"64fe338e-ff22-46dc-b2d0-0122f2ed6903","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"e2b822df-e505-444d-bd77-398b677f3207","cfc6b3e4-234e-4980-abfb-d83e75444cc1","0103000020E6100000010000000B0000003B8C497F2F4D22C04F20EC14AB604340EBFCDB65BF4622C0F7AFAC3429614340C80BE9F0104622C05517F032C3604340707A17EFC74522C01BF67B629D604340EECC04C3B94622C0FBCC599F72604340B3EC4960734622C07EC9C6832D60434000ADF9F1974622C0630CACE3F85F4340E2016553AE4822C05E66D828EB5F43409C8713984E4B22C0E6CDE15AED5F43408AC91B60E64B22C01F645930F15F43403B8C497F2F4D22C04F20EC14AB604340","64fe338e-ff22-46dc-b2d0-0122f2ed6903","[""avenida da igreja""]","e2b822df-e505-444d-bd77-398b677f3207","bc49a20e-d931-4b77-8536-85ca8b90ee73","geometries","geometries",1,False,"geometrias","POLYGON((-9.150753 38.755221,-9.138179 38.75907,-9.136848 38.755957,-9.136291 38.754803,-9.138136 38.753498,-9.137599 38.751389,-9.137878 38.749783,-9.141955 38.749364,-9.147084 38.749431,-9.148242 38.749548,-9.150753 38.755221))"
"bb05f112-6ac2-4f47-adbd-a5cdf3c38d11","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"1fdfa8df-5cd4-42ae-85e2-037dcd30bea1","405661bf-e9f8-419b-ae7d-419be7e0bb63","0103000020E6100000010000000A00000003983270404B22C0BCB376DB85644340473CD9CD8C4622C0B8019F1F46664340FD67CD8FBF4422C01CEDB8E177674340BA2C26361F4F22C046EEE9EA8E674340677DCA31595422C0B804E09F52674340C0B4A84F725722C0F6B2EDB435664340DAE21A9FC95622C03ACE6DC2BD644340CCB73EAC375222C0EE77280AF4634340552FBFD3644E22C02ECA6C904964434003983270404B22C0BCB376DB85644340","bb05f112-6ac2-4f47-adbd-a5cdf3c38d11",NULL,"1fdfa8df-5cd4-42ae-85e2-037dcd30bea1","7c3d4f2c-96a9-4533-8198-6c9e64698361","geometries","geometries",1,False,"geometrias","POLYGON((-9.146976 38.785335,-9.137793 38.799015,-9.134274 38.808346,-9.154535 38.809049,-9.164743 38.807209,-9.170794 38.798514,-9.169507 38.787041,-9.160581 38.780885,-9.153113 38.783495,-9.146976 38.785335))"
"cd341a05-7c55-4d95-8b43-723c7ce25759","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"82899aa7-1861-4094-bbe7-2fee79271e4c","db01caa0-4ce3-4d46-98d1-755d477613c1","0103000020E6100000010000000A0000009737876BB55F22C0AC730CC85E5F4340E960FD9FC35C22C0CC9A58E02B6043409D84D217425E22C0E7E099D024614340394371C79B6422C0F8C5A52A6D61434025766D6FB76C22C075CAA31B6161434034F44F70B17222C0A81ABD1AA0604340AABBB20B066F22C0DBDFD91EBD5F43403CDBA337DC6722C0143DF031585F4340BD6DA6423C6222C09241EE224C5F43409737876BB55F22C0AC730CC85E5F4340","cd341a05-7c55-4d95-8b43-723c7ce25759",NULL,"82899aa7-1861-4094-bbe7-2fee79271e4c","e7a243aa-946c-4422-99c3-fbd3c6f8cd13","geometries","geometries",1,False,"geometrias","POLYGON((-9.186931 38.74508,-9.18118 38.751339,-9.184098 38.758936,-9.196501 38.761144,-9.212337 38.760776,-9.22401 38.754886,-9.216843 38.747959,-9.202852 38.744879,-9.191866 38.744511,-9.186931 38.74508))"
"e7596492-4504-441c-9d52-d6f8fd88d45c","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"175c4c22-755b-46b3-b489-b8a1eab9f58b","ea48d9db-2e4e-4e79-9ff8-9f8fc26f2d58","0103000020E6100000010000000F000000E21DE0490B4722C017618A72695A43401BF67B629D4A22C027F6D03E565A4340F19BC24A054D22C0E82D1EDE735A43407F6DFDF49F4D22C0CD1DFD2FD75A43402FDD2406814D22C0B83EAC376A5B4340A81ABD1AA04C22C0C7BB2363B55B43400F4757E9EE4A22C0AC376A85E95B4340AA605452274822C049658A39085C434073DBBE47FD4522C0D6389B8E005C4340F1D4230D6E4322C0A2EBC20FCE5B4340617138F3AB4122C0064A0A2C805B4340B9E00CFE7E4122C01B6327BC045B4340617138F3AB4122C055850662D95A43401B13622EA94222C0E8A1B60DA35A4340E21DE0490B4722C017618A72695A4340","e7596492-4504-441c-9d52-d6f8fd88d45c",NULL,"175c4c22-755b-46b3-b489-b8a1eab9f58b","0b968ce8-8240-45c8-87f3-23434e4e2085","geometries","geometries",1,False,"geometrias","POLYGON((-9.138758 38.706343,-9.145732 38.705757,-9.150431 38.706661,-9.151611 38.709692,-9.151375 38.714179,-9.149659 38.716473,-9.146354 38.718064,-9.140925 38.719001,-9.136698 38.718767,-9.131699 38.717226,-9.128265 38.714849,-9.127922 38.711082,-9.128265 38.709759,-9.130197 38.708101,-9.138758 38.706343))"
"531868c7-6809-4d17-b85b-02816fb2336a","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","ec555417-f69b-49d6-89cd-94cd733f4843","0103000020E61000000100000005000000F758FAD0054522C08FA7E507AE5A4340705E9CF86A4722C00249D8B7935A4340F180B229574822C040321D3A3D5B4340679B1BD3134622C0406CE9D1545B4340F758FAD0054522C08FA7E507AE5A4340","531868c7-6809-4d17-b85b-02816fb2336a",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","d89ca2b2-a322-403a-9c9f-7c2e814892d8","geometries","geometries",1,False,"geometrias","POLYGON((-9.13481 38.708436,-9.139488 38.707633,-9.14129 38.712806,-9.13687 38.713526,-9.13481 38.708436))"
"531868c7-6809-4d17-b85b-02816fb2336a","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","29375a9e-906f-4e34-b3af-4a4251ec0d5d","0103000020E6100000010000001000000035B56CAD2F4A22C0CB2F8331225D43403E78EDD2864B22C039B709F7CA5C43409F573CF5484B22C01A19E42EC25C434079CE16105A4722C0207C28D1925B4340F450DB86514822C016DF50F86C5B4340CB65A3737E4A22C0153B1A87FA5B4340A54A94BDA54C22C0ACE46377815C43402AAC5450514D22C01A19E42EC25C434006BB61DBA24C22C062669FC7285D4340B1A6B228EC4A22C02E008DD2A55D4340C556D0B4C44A22C0D50451F7015E4340EF0390DAC44922C038D73043E35D43400684D6C3974922C0670B08AD875D43407FA5F3E1594A22C0C19140834D5D4340EBC4E578054A22C00400C79E3D5D434035B56CAD2F4A22C0CB2F8331225D4340","531868c7-6809-4d17-b85b-02816fb2336a",NULL,"4048bd3a-cc91-49b3-947d-1220249b6c76","d89ca2b2-a322-403a-9c9f-7c2e814892d8","geometries","geometries",1,False,"geometrias","POLYGON((-9.144895 38.727606,-9.147513 38.724944,-9.147041 38.724676,-9.139359 38.715418,-9.141247 38.714263,-9.145496 38.718583,-9.149702 38.722701,-9.151011 38.724676,-9.14968 38.727807,-9.146333 38.731623,-9.146032 38.734435,-9.14408 38.733498,-9.143736 38.730703,-9.145217 38.728928,-9.144573 38.728443,-9.144895 38.727606))"
"3b22b7d0-4546-4052-9c9c-421c2015839b","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","6dba2da7-8ebe-4c45-a0e4-8cbf4fd05007","0103000020E6100000010000001100000006BB61DBA24C22C0357D76C0755B4340BF7FF3E2C44722C064247B849A5B4340D7F9B7CB7E4522C0117349D5765B4340C82764E76D4422C0ACFD9DEDD15B43403A1F9E25C84022C044FAEDEBC05B4340CDACA580B43F22C02A5437177F5B43400E1137A7924122C0FC5069C4CC5A43407365506D704A22C04128EFE3685A4340651D8EAED24D22C0705B5B785E5A434079043752B65022C0AF230ED9405A43409947FE60E05122C0768D96033D5A434038842A357B5022C0A4349BC7615A4340C9AF1F62835522C0CF4D9B711A5A43405F605628D25522C0EDD3F198815A4340BCC96FD1C95222C07497C459115B4340856055BDFC4E22C01B8524B37A5B434006BB61DBA24C22C0357D76C0755B4340","3b22b7d0-4546-4052-9c9c-421c2015839b",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","c6c0ce09-5390-49af-9801-76f863957222","geometries","geometries",1,False,"geometrias","POLYGON((-9.14968 38.714531,-9.140174 38.715653,-9.135733 38.714564,-9.133651 38.717344,-9.126527 38.716825,-9.124424 38.714816,-9.128072 38.709374,-9.145389 38.706326,-9.151998 38.706008,-9.157641 38.705104,-9.159915 38.704987,-9.15719 38.706109,-9.167018 38.703932,-9.167619 38.70708,-9.161696 38.711467,-9.154272 38.714682,-9.14968 38.714531))"
"3b22b7d0-4546-4052-9c9c-421c2015839b","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","3fb92336-508d-4c57-becc-de4df556c8bf","0103000020E6100000010000000C0000008D9AAF928F4522C0A2D3F36E2C5C4340938D075BEC4622C0F549EEB0895C434082AD122C0E4722C02E8D5F78255D43408DEDB5A0F74622C01442075DC25D43407E8AE3C0AB4522C0FF791A30485E43408D25AC8DB14322C0876D8B321B5E4340D653ABAFAE4222C0779FE3A3C55D43403733FAD1704222C02E01F8A7545D43405B24ED461F4322C0772D211FF45C4340B763EAAEEC4222C029AF95D05D5C434032E6AE25E44322C078D2C265155C43408D9AAF928F4522C0A2D3F36E2C5C4340","3b22b7d0-4546-4052-9c9c-421c2015839b",NULL,"a43a9b48-99f0-4d1b-bd29-31bb5d95ebfa","c6c0ce09-5390-49af-9801-76f863957222","geometries","geometries",1,False,"geometrias","POLYGON((-9.135861 38.720106,-9.138522 38.722952,-9.13878 38.727706,-9.138608 38.732494,-9.136076 38.736578,-9.132214 38.735205,-9.130239 38.732594,-9.129767 38.729146,-9.131098 38.7262,-9.130712 38.721613,-9.1326 38.719403,-9.135861 38.720106))"
"465000d1-4cf9-41d5-a15a-76c486b171a6","11bda325-d2dd-4485-bf16-ee43b5a09f87",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","bf6527c3-d7ae-4de1-bd76-203338dc7a66","0103000020E610000001000000150000001B2E724F574722C0E19BA6CF0E5C4340BA4E232D954722C062F3716DA85C4340A8902BF52C4822C0096B63EC845D4340992D5915E14622C09CA8A5B9155E4340D1066003224422C06D3B6D8D085E43402FC37FBA814222C043C70E2A715D434006854199464322C0581CCEFC6A5C4340EE04FBAF734322C08D9944BDE05B434052616C21C84122C0F1F62004E45B434006BD3786004022C01FD8F15F205C4340179D2CB5DE3F22C08D0DDDEC0F5C4340871744A4A63D22C03F1A4E999B5B4340179D2CB5DE3F22C08466D7BD155B434073F7393E5A4422C0B477465B955A4340CB811E6ADB4822C027309DD66D5A43402AAC5450514D22C0C4D2C08F6A5A4340C571E0D5724F22C00283A44FAB5A43404D124BCADD4F22C0C899266C3F5B434058FFE7305F4E22C088B9A46ABB5B4340DDB419A7214A22C097E4805D4D5C43401B2E724F574722C0E19BA6CF0E5C4340","465000d1-4cf9-41d5-a15a-76c486b171a6",NULL,"7944f008-4ed9-4b0d-a130-4b64e47748b1","d6247611-7e88-4a37-af6e-c356bde0554e","geometries","geometries",1,False,"geometrias","POLYGON((-9.139338 38.719202,-9.13981 38.72389,-9.140968 38.730619,-9.138436 38.735038,-9.133072 38.734636,-9.129896 38.730016,-9.131398 38.722015,-9.131742 38.717796,-9.12848 38.717896,-9.125004 38.719738,-9.124746 38.719236,-9.120412 38.715686,-9.124746 38.711601,-9.133501 38.707683,-9.142299 38.706477,-9.151011 38.706377,-9.155173 38.708353,-9.155989 38.712873,-9.15307 38.716657,-9.144788 38.721111,-9.139338 38.719202))"
"e0aad051-5607-48c6-998a-39f68d4f3463","f0d81b8e-3784-41f5-9e6e-3efacfa07e28",NULL,"3128e023-9379-4084-abb8-d3c70954048c","c2993632-5e8c-4802-9f89-1afc5c948f05","0103000020E610000001000000080000004419AA622A4522C07F86376BF05A43401ADB6B41EF4522C09E0C8E92575B4340906AD8EF894522C0D2E4620CAC5B4340E5B67D8FFA4322C000C63368E85B43409BE271512D4222C083C13577F45B4340D68BA19C683F22C02AE09EE74F5B4340EBE1CB44114222C02BF86D88F15A43404419AA622A4522C07F86376BF05A4340","e0aad051-5607-48c6-998a-39f68d4f3463",NULL,"3128e023-9379-4084-abb8-d3c70954048c","37537e85-47c5-485c-a3db-9597541c59f4","geometries","geometries",1,False,"geometrias","POLYGON((-9.135089 38.710462,-9.136591 38.71361,-9.135818 38.716188,-9.132771 38.71803,-9.129252 38.718398,-9.123845 38.713376,-9.129038 38.710496,-9.135089 38.710462))"
"5310607d-bbc8-4581-8a59-1ceacba8c472","f0d81b8e-3784-41f5-9e6e-3efacfa07e28",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","c2e40b6f-1269-4574-9343-05ca8eab3c07","0103000020E61000000100000006000000D7F9B7CB7E4522C0EBFF1CE6CB5B43404C89247A194522C0349E08E23C5C434075C7629B544422C0F5D6C056095C43407B67B455494422C054556820965B4340906AD8EF894522C0AD4F39268B5B4340D7F9B7CB7E4522C0EBFF1CE6CB5B4340","5310607d-bbc8-4581-8a59-1ceacba8c472",NULL,"ac241f8b-066b-49aa-bb30-309cf75d0029","5ffab38c-e169-45ae-963b-835e921de8ac","geometries","geometries",1,False,"geometrias","POLYGON((-9.135733 38.71716,-9.13496 38.720608,-9.133458 38.719035,-9.133372 38.715519,-9.135818 38.715184,-9.135733 38.71716))"
